close price,close time,comment,commission,expiration,lots,magic number,open price,open time,profit,stop loss,swap,symbol,take profit,ticket,order type
95.122,2012.07.23 20:00,expiration [2012.07.23 20:00],0,2012.07.23 20:00,1,30001,94.598,2012.07.23 19:00,0,0,0,EURJPYpro,0,3407561,5
94.98,2012.07.23 21:00,expiration [2012.07.23 21:00],0,2012.07.23 21:00,1,30001,94.681,2012.07.23 20:00,0,0,0,EURJPYpro,0,3407730,5
94.888,2012.07.23 22:00,expiration [2012.07.23 22:00],0,2012.07.23 22:00,1,30001,94.722,2012.07.23 21:00,0,0,0,EURJPYpro,0,3408073,5
94.888,2012.07.23 23:00,expiration [2012.07.23 23:00],0,2012.07.23 23:00,1,30001,94.741,2012.07.23 22:00,0,0,0,EURJPYpro,0,3408234,5
94.922,2012.07.24 00:00,expiration [2012.07.24 00:00],0,2012.07.24 00:00,1,30001,94.802,2012.07.23 23:00,0,0,0,EURJPYpro,0,3408343,5
94.89,2012.07.24 03:58,[sl],-8,1970.01.01 00:00,1,30001,94.895,2012.07.24 00:57,500,94.89,0,EURJPYpro,0,3408446,1
94.507,2012.07.25 07:00,[sl],-8,1970.01.01 00:00,1,30001,94.877,2012.07.24 03:59,37000,94.507,-180,EURJPYpro,0,3409187,1
94.518,2012.07.25 07:03,cancelled,0,2012.07.25 08:00,1,30001,94.242,2012.07.25 07:00,0,0,0,EURJPYpro,0,3414564,5
94.54,2012.07.25 07:03,cancelled,0,2012.07.25 08:03,1,30001,94.242,2012.07.25 07:03,0,0,0,EURJPYpro,0,3415159,5
94.579,2012.07.25 08:03,expiration [2012.07.25 08:03],0,2012.07.25 08:03,1,30001,94.242,2012.07.25 07:03,0,0,0,EURJPYpro,0,3415203,5
94.854,2012.07.25 09:03,expiration [2012.07.25 09:03],0,2012.07.25 09:03,1,30001,94.234,2012.07.25 08:03,0,0,0,EURJPYpro,0,3415634,5
94.869,2012.07.25 10:03,expiration [2012.07.25 10:03],0,2012.07.25 10:03,1,30001,94.216,2012.07.25 09:03,0,0,0,EURJPYpro,0,3416191,5
95.031,2012.07.25 11:03,expiration [2012.07.25 11:03],0,2012.07.25 11:03,1,30001,94.223,2012.07.25 10:03,0,0,0,EURJPYpro,0,3416425,5
94.905,2012.07.25 12:03,expiration [2012.07.25 12:03],0,2012.07.25 12:03,1,30001,94.272,2012.07.25 11:03,0,0,0,EURJPYpro,0,3416681,5
94.994,2012.07.25 13:03,expiration [2012.07.25 13:03],0,2012.07.25 13:03,1,30001,94.316,2012.07.25 12:03,0,0,0,EURJPYpro,0,3417019,5
94.851,2012.07.25 14:03,expiration [2012.07.25 14:03],0,2012.07.25 14:03,1,30001,94.368,2012.07.25 13:03,0,0,0,EURJPYpro,0,3417309,5
94.831,2012.07.25 15:03,expiration [2012.07.25 15:03],0,2012.07.25 15:03,1,30001,94.432,2012.07.25 14:03,0,0,0,EURJPYpro,0,3417561,5
94.892,2012.07.25 16:02,expiration [2012.07.25 16:02],0,2012.07.25 16:02,1,30001,94.492,2012.07.25 15:03,0,0,0,EURJPYpro,0,3417710,5
94.92,2012.07.25 17:02,expiration [2012.07.25 17:02],0,2012.07.25 17:02,1,30001,94.59,2012.07.25 16:02,0,0,0,EURJPYpro,0,3417860,5
94.976,2012.07.25 18:02,expiration [2012.07.25 18:02],0,2012.07.25 18:02,1,30001,94.729,2012.07.25 17:02,0,0,0,EURJPYpro,0,3418009,5
94.986,2012.07.25 19:02,expiration [2012.07.25 19:02],0,2012.07.25 19:02,1,30001,94.816,2012.07.25 18:02,0,0,0,EURJPYpro,0,3418252,5
95.006,2012.07.25 20:02,expiration [2012.07.25 20:02],0,2012.07.25 20:02,1,30001,94.852,2012.07.25 19:02,0,0,0,EURJPYpro,0,3418369,5
94.935,2012.07.25 21:02,expiration [2012.07.25 21:02],0,2012.07.25 21:02,1,30001,94.862,2012.07.25 20:02,0,0,0,EURJPYpro,0,3418526,5
94.947,2012.07.25 22:02,expiration [2012.07.25 22:02],0,2012.07.25 22:02,1,30001,94.875,2012.07.25 21:02,0,0,0,EURJPYpro,0,3418617,5
94.902,2012.07.25 23:02,expiration [2012.07.25 23:02],0,2012.07.25 23:02,1,30001,94.872,2012.07.25 22:02,0,0,0,EURJPYpro,0,3418737,5
94.87,2012.07.26 02:11,[sl],-8,1970.01.01 00:00,1,30001,94.871,2012.07.25 23:22,100,94.87,0,EURJPYpro,0,3418890,1
94.8,2012.07.26 04:34,[sl],-8,1970.01.01 00:00,1,30001,94.822,2012.07.26 02:17,2200,94.8,0,EURJPYpro,0,3419254,1
94.948,2012.07.26 05:34,expiration [2012.07.26 05:34],0,2012.07.26 05:34,1,30001,94.791,2012.07.26 04:34,0,0,0,EURJPYpro,0,3419448,5
